GENE_ID	MUTS	MUTS_RECURRENCE	SAMPLES	P_VALUE	Q_VALUE	P_VALUE_NEG	Q_VALUE_NEG	SNP	MNP	INDELS	SYMBOL
gc19_pc.cds::gencode::ACO2::ENSG00000100412.11	1	1	1	0.77265		0.22772		1	0	0	gc19_pc.cds::gencode::ACO2::ENSG00000100412.11
gc19_pc.cds::gencode::ZNF133::ENSG00000125846.11	1	1	1	0.77326		0.22691		1	0	0	gc19_pc.cds::gencode::ZNF133::ENSG00000125846.11
gc19_pc.cds::gencode::PRMT10::ENSG00000164169.8	1	1	1	0.7733		0.22752		1	0	0	gc19_pc.cds::gencode::PRMT10::ENSG00000164169.8
gc19_pc.cds::gencode::PAXIP1::ENSG00000157212.14	1	1	1	0.7736		0.2264		1	0	0	gc19_pc.cds::gencode::PAXIP1::ENSG00000157212.14
gc19_pc.cds::gencode::TNXB::ENSG00000168477.13	1	1	1	0.77391		0.22609		1	0	0	gc19_pc.cds::gencode::TNXB::ENSG00000168477.13
gc19_pc.cds::gencode::TSPYL2::ENSG00000184205.10	1	1	1	0.77401		0.22605		1	0	0	gc19_pc.cds::gencode::TSPYL2::ENSG00000184205.10
gc19_pc.cds::gencode::VPS54::ENSG00000143952.15	2	2	2	0.77424	0.904258988764045	0.22576	0.9946972549019608	1	0	1	gc19_pc.cds::gencode::VPS54::ENSG00000143952.15
gc19_pc.cds::gencode::AGMAT::ENSG00000116771.5	1	1	1	0.77488		0.22557		1	0	0	gc19_pc.cds::gencode::AGMAT::ENSG00000116771.5
gc19_pc.cds::gencode::TKTL2::ENSG00000151005.3	1	1	1	0.77543		0.2247		1	0	0	gc19_pc.cds::gencode::TKTL2::ENSG00000151005.3
gc19_pc.cds::gencode::EPHA7::ENSG00000135333.9	1	1	1	0.77588		0.22485		1	0	0	gc19_pc.cds::gencode::EPHA7::ENSG00000135333.9
gc19_pc.cds::gencode::CGA::ENSG00000135346.4	1	1	1	0.77643		0.2247		1	0	0	gc19_pc.cds::gencode::CGA::ENSG00000135346.4
gc19_pc.cds::gencode::AP4B1::ENSG00000134262.8	1	1	1	0.77663		0.22356		1	0	0	gc19_pc.cds::gencode::AP4B1::ENSG00000134262.8
gc19_pc.cds::gencode::FRYL::ENSG00000075539.9	1	1	1	0.77676		0.22337		1	0	0	gc19_pc.cds::gencode::FRYL::ENSG00000075539.9
gc19_pc.cds::gencode::MUSK::ENSG00000030304.8	1	1	1	0.77699		0.22313		1	0	0	gc19_pc.cds::gencode::MUSK::ENSG00000030304.8
gc19_pc.cds::gencode::SH2D2A::ENSG00000027869.7	1	1	1	0.777		0.22418		1	0	0	gc19_pc.cds::gencode::SH2D2A::ENSG00000027869.7
gc19_pc.cds::gencode::CLCN1::ENSG00000188037.6	1	1	1	0.77778		0.22274		1	0	0	gc19_pc.cds::gencode::CLCN1::ENSG00000188037.6
gc19_pc.cds::gencode::ZNF444::ENSG00000167685.10	2	2	2	0.77787	0.904258988764045	0.22213	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ZNF444::ENSG00000167685.10
gc19_pc.cds::gencode::SKIL::ENSG00000136603.9	1	1	1	0.77796		0.22208		1	0	0	gc19_pc.cds::gencode::SKIL::ENSG00000136603.9
gc19_pc.cds::gencode::DHTKD1::ENSG00000181192.7	1	1	1	0.77813		0.2219		1	0	0	gc19_pc.cds::gencode::DHTKD1::ENSG00000181192.7
gc19_pc.cds::gencode::PELI1::ENSG00000197329.7	1	1	1	0.77827		0.22182		1	0	0	gc19_pc.cds::gencode::PELI1::ENSG00000197329.7
gc19_pc.cds::gencode::HDAC7::ENSG00000061273.13	1	1	1	0.77913		0.22126		1	0	0	gc19_pc.cds::gencode::HDAC7::ENSG00000061273.13
gc19_pc.cds::gencode::CYP2C18::ENSG00000108242.8	1	1	1	0.77959		0.22098		1	0	0	gc19_pc.cds::gencode::CYP2C18::ENSG00000108242.8
gc19_pc.cds::gencode::SCP2::ENSG00000116171.12	1	1	1	0.78009		0.22017		0	0	1	gc19_pc.cds::gencode::SCP2::ENSG00000116171.12
gc19_pc.cds::gencode::CPSF7::ENSG00000149532.11	1	1	1	0.78032		0.21991		1	0	0	gc19_pc.cds::gencode::CPSF7::ENSG00000149532.11
gc19_pc.cds::gencode::DMXL2::ENSG00000104093.9	1	1	1	0.78036		0.21995		1	0	0	gc19_pc.cds::gencode::DMXL2::ENSG00000104093.9
gc19_pc.cds::gencode::ZNF486::ENSG00000256229.3	2	2	2	0.78121	0.904258988764045	0.21879	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ZNF486::ENSG00000256229.3
gc19_pc.cds::gencode::SLC4A10::ENSG00000144290.12	2	2	2	0.78135	0.904258988764045	0.21865	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::SLC4A10::ENSG00000144290.12
gc19_pc.cds::gencode::CHST15::ENSG00000182022.13	1	1	1	0.78136		0.2193		1	0	0	gc19_pc.cds::gencode::CHST15::ENSG00000182022.13
gc19_pc.cds::gencode::NES::ENSG00000132688.10	1	1	1	0.78184		0.21853		1	0	0	gc19_pc.cds::gencode::NES::ENSG00000132688.10
gc19_pc.cds::gencode::FBN2::ENSG00000138829.6	1	1	1	0.78264		0.21739		1	0	0	gc19_pc.cds::gencode::FBN2::ENSG00000138829.6
gc19_pc.cds::gencode::JMJD1C::ENSG00000171988.13	1	1	1	0.78404		0.21603		1	0	0	gc19_pc.cds::gencode::JMJD1C::ENSG00000171988.13
gc19_pc.cds::gencode::POLR2F::ENSG00000100142.10	1	1	1	0.78503		0.21509		1	0	0	gc19_pc.cds::gencode::POLR2F::ENSG00000100142.10
gc19_pc.cds::gencode::RIF1::ENSG00000080345.13	1	1	1	0.78585		0.21426		1	0	0	gc19_pc.cds::gencode::RIF1::ENSG00000080345.13
gc19_pc.cds::gencode::TSPAN33::ENSG00000158457.4	1	1	1	0.78587		0.21432		1	0	0	gc19_pc.cds::gencode::TSPAN33::ENSG00000158457.4
gc19_pc.cds::gencode::PAQR9::ENSG00000188582.4	1	1	1	0.78604		0.217		1	0	0	gc19_pc.cds::gencode::PAQR9::ENSG00000188582.4
gc19_pc.cds::gencode::MYOF::ENSG00000138119.12	3	3	1	0.7871		0.2129		3	0	0	gc19_pc.cds::gencode::MYOF::ENSG00000138119.12
gc19_pc.cds::gencode::KCNA1::ENSG00000111262.4	1	1	1	0.78818		0.21221		1	0	0	gc19_pc.cds::gencode::KCNA1::ENSG00000111262.4
gc19_pc.cds::gencode::KRT32::ENSG00000108759.3	1	1	1	0.78853		0.21156		1	0	0	gc19_pc.cds::gencode::KRT32::ENSG00000108759.3
gc19_pc.cds::gencode::NCOR2::ENSG00000196498.9	1	1	1	0.78914		0.21135		1	0	0	gc19_pc.cds::gencode::NCOR2::ENSG00000196498.9
gc19_pc.cds::gencode::RP11-724O16.1::ENSG00000251569.1	1	1	1	0.78919		0.21094		1	0	0	gc19_pc.cds::gencode::RP11-724O16.1::ENSG00000251569.1
gc19_pc.cds::gencode::ACAN::ENSG00000157766.11	1	1	1	0.78992		0.21045		1	0	0	gc19_pc.cds::gencode::ACAN::ENSG00000157766.11
gc19_pc.cds::gencode::GALE::ENSG00000117308.10	1	1	1	0.79242		0.20767		1	0	0	gc19_pc.cds::gencode::GALE::ENSG00000117308.10
gc19_pc.cds::gencode::MSH3::ENSG00000113318.9	1	1	1	0.7926		0.20747		1	0	0	gc19_pc.cds::gencode::MSH3::ENSG00000113318.9
gc19_pc.cds::gencode::RAD9B::ENSG00000151164.14	1	1	1	0.79284		0.20787		1	0	0	gc19_pc.cds::gencode::RAD9B::ENSG00000151164.14
gc19_pc.cds::gencode::BBS5::ENSG00000163093.7	1	1	1	0.79311		0.20699		1	0	0	gc19_pc.cds::gencode::BBS5::ENSG00000163093.7
gc19_pc.cds::gencode::CTNND1::ENSG00000198561.8	1	1	1	0.7933		0.20741		1	0	0	gc19_pc.cds::gencode::CTNND1::ENSG00000198561.8
gc19_pc.cds::gencode::ATP13A5::ENSG00000187527.6	1	1	1	0.79751		0.20287		1	0	0	gc19_pc.cds::gencode::ATP13A5::ENSG00000187527.6
gc19_pc.cds::gencode::POLR3B::ENSG00000013503.5	1	1	1	0.79846		0.20163		1	0	0	gc19_pc.cds::gencode::POLR3B::ENSG00000013503.5
gc19_pc.cds::gencode::OSBPL6::ENSG00000079156.12	1	1	1	0.7991		0.201		1	0	0	gc19_pc.cds::gencode::OSBPL6::ENSG00000079156.12
gc19_pc.cds::gencode::ZNF638::ENSG00000075292.14	1	1	1	0.79913		0.20092		1	0	0	gc19_pc.cds::gencode::ZNF638::ENSG00000075292.14
gc19_pc.cds::gencode::MAP4K1::ENSG00000104814.8	1	1	1	0.7992		0.20092		1	0	0	gc19_pc.cds::gencode::MAP4K1::ENSG00000104814.8
gc19_pc.cds::gencode::GABARAP::ENSG00000170296.5	1	1	1	0.79953		0.2012		1	0	0	gc19_pc.cds::gencode::GABARAP::ENSG00000170296.5
gc19_pc.cds::gencode::KCNN1::ENSG00000105642.11	1	1	1	0.80006		0.20173		1	0	0	gc19_pc.cds::gencode::KCNN1::ENSG00000105642.11
gc19_pc.cds::gencode::PLCB1::ENSG00000182621.12	1	1	1	0.80112		0.20034		1	0	0	gc19_pc.cds::gencode::PLCB1::ENSG00000182621.12
gc19_pc.cds::gencode::H2BFM::ENSG00000101812.8	1	1	1	0.80115		0.19914		1	0	0	gc19_pc.cds::gencode::H2BFM::ENSG00000101812.8
gc19_pc.cds::gencode::GSC2::ENSG00000063515.2	1	1	1	0.80235		0.19779		1	0	0	gc19_pc.cds::gencode::GSC2::ENSG00000063515.2
gc19_pc.cds::gencode::P2RX6::ENSG00000099957.12	4	4	1	0.8035		0.1965		4	0	0	gc19_pc.cds::gencode::P2RX6::ENSG00000099957.12
gc19_pc.cds::gencode::PNPLA2::ENSG00000177666.11	1	1	1	0.80354		0.19836		1	0	0	gc19_pc.cds::gencode::PNPLA2::ENSG00000177666.11
gc19_pc.cds::gencode::FAM208A::ENSG00000163946.9	1	1	1	0.8045		0.19783		1	0	0	gc19_pc.cds::gencode::FAM208A::ENSG00000163946.9
gc19_pc.cds::gencode::C16orf58::ENSG00000140688.12	1	1	1	0.80465		0.1955		1	0	0	gc19_pc.cds::gencode::C16orf58::ENSG00000140688.12
gc19_pc.cds::gencode::MCIDAS::ENSG00000234602.3	1	1	1	0.80533		0.19518		1	0	0	gc19_pc.cds::gencode::MCIDAS::ENSG00000234602.3
gc19_pc.cds::gencode::FREM3::ENSG00000183090.5	1	1	1	0.80585		0.19419		1	0	0	gc19_pc.cds::gencode::FREM3::ENSG00000183090.5
gc19_pc.cds::gencode::TMEM161B::ENSG00000164180.9	1	1	1	0.80594		0.20094		1	0	0	gc19_pc.cds::gencode::TMEM161B::ENSG00000164180.9
gc19_pc.cds::gencode::FAM114A1::ENSG00000197712.7	1	1	1	0.80616		0.19424		1	0	0	gc19_pc.cds::gencode::FAM114A1::ENSG00000197712.7
gc19_pc.cds::gencode::KNDC1::ENSG00000171798.13	1	1	1	0.80647		0.19425		1	0	0	gc19_pc.cds::gencode::KNDC1::ENSG00000171798.13
gc19_pc.cds::gencode::ATAT1::ENSG00000137343.13	1	1	1	0.80744		0.19297		1	0	0	gc19_pc.cds::gencode::ATAT1::ENSG00000137343.13
gc19_pc.cds::gencode::EIF2AK3::ENSG00000172071.7	1	1	1	0.80809		0.19373		1	0	0	gc19_pc.cds::gencode::EIF2AK3::ENSG00000172071.7
gc19_pc.cds::gencode::RBM11::ENSG00000185272.9	1	1	1	0.8087		0.19924		1	0	0	gc19_pc.cds::gencode::RBM11::ENSG00000185272.9
gc19_pc.cds::gencode::CELF5::ENSG00000161082.8	1	1	1	0.80908		0.19095		1	0	0	gc19_pc.cds::gencode::CELF5::ENSG00000161082.8
gc19_pc.cds::gencode::KIAA0947::ENSG00000164151.7	1	1	1	0.81017		0.19063		1	0	0	gc19_pc.cds::gencode::KIAA0947::ENSG00000164151.7
gc19_pc.cds::gencode::MCTP2::ENSG00000140563.10	1	1	1	0.8118		0.18832		1	0	0	gc19_pc.cds::gencode::MCTP2::ENSG00000140563.10
gc19_pc.cds::gencode::SSX2IP::ENSG00000117155.12	1	1	1	0.81204		0.18911		1	0	0	gc19_pc.cds::gencode::SSX2IP::ENSG00000117155.12
gc19_pc.cds::gencode::CACNA1I::ENSG00000100346.13	1	1	1	0.81262		0.18752		1	0	0	gc19_pc.cds::gencode::CACNA1I::ENSG00000100346.13
gc19_pc.cds::gencode::SNX1::ENSG00000028528.10	1	1	1	0.81268		0.18776		1	0	0	gc19_pc.cds::gencode::SNX1::ENSG00000028528.10
gc19_pc.cds::gencode::PDE9A::ENSG00000160191.13	1	1	1	0.81294		0.18716		1	0	0	gc19_pc.cds::gencode::PDE9A::ENSG00000160191.13
gc19_pc.cds::gencode::SCUBE1::ENSG00000159307.14	1	1	1	0.81299		0.18705		1	0	0	gc19_pc.cds::gencode::SCUBE1::ENSG00000159307.14
gc19_pc.cds::gencode::NACA::ENSG00000196531.6	1	1	1	0.8134		0.1866		1	0	0	gc19_pc.cds::gencode::NACA::ENSG00000196531.6
gc19_pc.cds::gencode::ESYT3::ENSG00000158220.9	2	2	1	0.8136		0.18641		2	0	0	gc19_pc.cds::gencode::ESYT3::ENSG00000158220.9
gc19_pc.cds::gencode::EXOC3::ENSG00000180104.11	1	1	1	0.8137		0.18666		1	0	0	gc19_pc.cds::gencode::EXOC3::ENSG00000180104.11
gc19_pc.cds::gencode::PLEKHA3::ENSG00000116095.6	1	1	1	0.8141		0.18798		1	0	0	gc19_pc.cds::gencode::PLEKHA3::ENSG00000116095.6
gc19_pc.cds::gencode::TPCN2::ENSG00000162341.11	2	2	2	0.81458	0.9301352747252747	0.18542	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::TPCN2::ENSG00000162341.11
gc19_pc.cds::gencode::FNIP2::ENSG00000052795.8	1	1	1	0.81502		0.18512		1	0	0	gc19_pc.cds::gencode::FNIP2::ENSG00000052795.8
gc19_pc.cds::gencode::PRSS23::ENSG00000150687.7	1	1	1	0.81582		0.18432		1	0	0	gc19_pc.cds::gencode::PRSS23::ENSG00000150687.7
gc19_pc.cds::gencode::DGUOK::ENSG00000114956.15	1	1	1	0.81605		0.18483		1	0	0	gc19_pc.cds::gencode::DGUOK::ENSG00000114956.15
gc19_pc.cds::gencode::VAC14::ENSG00000103043.10	1	1	1	0.81617		0.18405		1	0	0	gc19_pc.cds::gencode::VAC14::ENSG00000103043.10
gc19_pc.cds::gencode::DENND4C::ENSG00000137145.16	2	2	2	0.81699	0.9301352747252747	0.18301	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::DENND4C::ENSG00000137145.16
gc19_pc.cds::gencode::SLC1A3::ENSG00000079215.9	2	2	1	0.81734		0.18266		2	0	0	gc19_pc.cds::gencode::SLC1A3::ENSG00000079215.9
gc19_pc.cds::gencode::COX15::ENSG00000014919.8	2	2	1	0.81854		0.18146		2	0	0	gc19_pc.cds::gencode::COX15::ENSG00000014919.8
gc19_pc.cds::gencode::PCDH15::ENSG00000150275.13	2	2	2	0.82038	0.9301352747252747	0.17962	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::PCDH15::ENSG00000150275.13
gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6	1	1	1	0.8212		0.17891		1	0	0	gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6
gc19_pc.cds::gencode::ALPK3::ENSG00000136383.6	2	2	2	0.82177	0.9301352747252747	0.17823	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ALPK3::ENSG00000136383.6
gc19_pc.cds::gencode::TCEAL7::ENSG00000182916.7	1	1	1	0.82187		0.18475		1	0	0	gc19_pc.cds::gencode::TCEAL7::ENSG00000182916.7
gc19_pc.cds::gencode::CACNA1C::ENSG00000151067.16	1	1	1	0.82222		0.17781		1	0	0	gc19_pc.cds::gencode::CACNA1C::ENSG00000151067.16
gc19_pc.cds::gencode::SALL4::ENSG00000101115.8	1	1	1	0.8223		0.17771		1	0	0	gc19_pc.cds::gencode::SALL4::ENSG00000101115.8
gc19_pc.cds::gencode::ITGAX::ENSG00000140678.12	1	1	1	0.82271		0.17776		1	0	0	gc19_pc.cds::gencode::ITGAX::ENSG00000140678.12
gc19_pc.cds::gencode::KRT84::ENSG00000161849.3	1	1	1	0.82306		0.17983		1	0	0	gc19_pc.cds::gencode::KRT84::ENSG00000161849.3
gc19_pc.cds::gencode::ZNF81::ENSG00000197779.9	1	1	1	0.82487		0.17519		1	0	0	gc19_pc.cds::gencode::ZNF81::ENSG00000197779.9
gc19_pc.cds::gencode::PCCA::ENSG00000175198.10	1	1	1	0.82505		0.17566		1	0	0	gc19_pc.cds::gencode::PCCA::ENSG00000175198.10
gc19_pc.cds::gencode::CPXM2::ENSG00000121898.8	1	1	1	0.826		0.17438		1	0	0	gc19_pc.cds::gencode::CPXM2::ENSG00000121898.8
gc19_pc.cds::gencode::UGT3A2::ENSG00000168671.5	2	2	2	0.82684	0.930759781420765	0.17316	0.9946972549019608	1	0	1	gc19_pc.cds::gencode::UGT3A2::ENSG00000168671.5
gc19_pc.cds::gencode::MYH7::ENSG00000092054.12	1	1	1	0.82694		0.17316		1	0	0	gc19_pc.cds::gencode::MYH7::ENSG00000092054.12
gc19_pc.cds::gencode::KIAA0754::ENSG00000255103.1	1	1	1	0.8285		0.1722		1	0	0	gc19_pc.cds::gencode::KIAA0754::ENSG00000255103.1
gc19_pc.cds::gencode::GALNT8::ENSG00000130035.2	1	1	1	0.82871		0.17172		1	0	0	gc19_pc.cds::gencode::GALNT8::ENSG00000130035.2
gc19_pc.cds::gencode::SNRPF::ENSG00000139343.6	1	1	1	0.83001		0.17161		1	0	0	gc19_pc.cds::gencode::SNRPF::ENSG00000139343.6
gc19_pc.cds::gencode::PPP1R16A::ENSG00000160972.5	1	1	1	0.83006		0.17013		1	0	0	gc19_pc.cds::gencode::PPP1R16A::ENSG00000160972.5
gc19_pc.cds::gencode::CPT1C::ENSG00000169169.10	1	1	1	0.83029		0.17022		1	0	0	gc19_pc.cds::gencode::CPT1C::ENSG00000169169.10
gc19_pc.cds::gencode::DCTN3::ENSG00000137100.11	1	1	1	0.83346		0.16663		1	0	0	gc19_pc.cds::gencode::DCTN3::ENSG00000137100.11
gc19_pc.cds::gencode::VANGL1::ENSG00000173218.10	1	1	1	0.83436		0.16871		1	0	0	gc19_pc.cds::gencode::VANGL1::ENSG00000173218.10
gc19_pc.cds::gencode::TRPC4::ENSG00000133107.10	1	1	1	0.83501		0.16504		1	0	0	gc19_pc.cds::gencode::TRPC4::ENSG00000133107.10
gc19_pc.cds::gencode::ZNF563::ENSG00000188868.9	1	1	1	0.83604		0.16873		1	0	0	gc19_pc.cds::gencode::ZNF563::ENSG00000188868.9
gc19_pc.cds::gencode::COL22A1::ENSG00000169436.12	1	1	1	0.83621		0.16382		1	0	0	gc19_pc.cds::gencode::COL22A1::ENSG00000169436.12
gc19_pc.cds::gencode::PPP1R3A::ENSG00000154415.3	1	1	1	0.83625		0.16381		1	0	0	gc19_pc.cds::gencode::PPP1R3A::ENSG00000154415.3
gc19_pc.cds::gencode::XRRA1::ENSG00000166435.11	1	1	1	0.83702		0.16325		1	0	0	gc19_pc.cds::gencode::XRRA1::ENSG00000166435.11
gc19_pc.cds::gencode::MON2::ENSG00000061987.10	1	1	1	0.83795		0.16252		1	0	0	gc19_pc.cds::gencode::MON2::ENSG00000061987.10
gc19_pc.cds::gencode::BTBD7::ENSG00000011114.10	1	1	1	0.83807		0.16213		1	0	0	gc19_pc.cds::gencode::BTBD7::ENSG00000011114.10
gc19_pc.cds::gencode::METTL4::ENSG00000101574.10	1	1	1	0.83817		0.16211		1	0	0	gc19_pc.cds::gencode::METTL4::ENSG00000101574.10
gc19_pc.cds::gencode::POLR2D::ENSG00000144231.6	1	1	1	0.83883		0.1631		1	0	0	gc19_pc.cds::gencode::POLR2D::ENSG00000144231.6
gc19_pc.cds::gencode::ACCS::ENSG00000110455.9	1	1	1	0.83957		0.16193		1	0	0	gc19_pc.cds::gencode::ACCS::ENSG00000110455.9
gc19_pc.cds::gencode::TMEM8B::ENSG00000137103.12	1	1	1	0.84057		0.16052		1	0	0	gc19_pc.cds::gencode::TMEM8B::ENSG00000137103.12
gc19_pc.cds::gencode::DCLRE1A::ENSG00000198924.3	1	1	1	0.84215		0.15787		1	0	0	gc19_pc.cds::gencode::DCLRE1A::ENSG00000198924.3
gc19_pc.cds::gencode::HTR2C::ENSG00000147246.5	1	1	1	0.84227		0.15781		1	0	0	gc19_pc.cds::gencode::HTR2C::ENSG00000147246.5
gc19_pc.cds::gencode::SLC8A1::ENSG00000183023.14	1	1	1	0.8447		0.15541		1	0	0	gc19_pc.cds::gencode::SLC8A1::ENSG00000183023.14
gc19_pc.cds::gencode::KRT76::ENSG00000185069.2	1	1	1	0.84485		0.1552		1	0	0	gc19_pc.cds::gencode::KRT76::ENSG00000185069.2
gc19_pc.cds::gencode::AC011484.1::ENSG00000204850.3	1	1	1	0.84506		0.15524		1	0	0	gc19_pc.cds::gencode::AC011484.1::ENSG00000204850.3
gc19_pc.cds::gencode::LRRC40::ENSG00000066557.5	1	1	1	0.84601		0.15451		1	0	0	gc19_pc.cds::gencode::LRRC40::ENSG00000066557.5
gc19_pc.cds::gencode::DYNLRB1::ENSG00000125971.12	1	1	1	0.84674		0.15347		1	0	0	gc19_pc.cds::gencode::DYNLRB1::ENSG00000125971.12
gc19_pc.cds::gencode::CRAMP1L::ENSG00000007545.11	1	1	1	0.84679		0.15354		1	0	0	gc19_pc.cds::gencode::CRAMP1L::ENSG00000007545.11
gc19_pc.cds::gencode::ANKRD44::ENSG00000065413.12	1	1	1	0.84742		0.15288		1	0	0	gc19_pc.cds::gencode::ANKRD44::ENSG00000065413.12
gc19_pc.cds::gencode::DNAH6::ENSG00000115423.14	2	2	2	0.84777	0.9459185945945945	0.15223	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::DNAH6::ENSG00000115423.14
gc19_pc.cds::gencode::TOR1AIP1::ENSG00000143337.14	1	1	1	0.84804		0.15204		1	0	0	gc19_pc.cds::gencode::TOR1AIP1::ENSG00000143337.14
gc19_pc.cds::gencode::EXD2::ENSG00000081177.14	1	1	1	0.84881		0.15158		1	0	0	gc19_pc.cds::gencode::EXD2::ENSG00000081177.14
gc19_pc.cds::gencode::ZBTB16::ENSG00000109906.9	1	1	1	0.84892		0.15113		1	0	0	gc19_pc.cds::gencode::ZBTB16::ENSG00000109906.9
gc19_pc.cds::gencode::GMDS::ENSG00000112699.6	1	1	1	0.8491		0.15145		1	0	0	gc19_pc.cds::gencode::GMDS::ENSG00000112699.6
gc19_pc.cds::gencode::ABCA4::ENSG00000198691.7	2	2	2	0.84949	0.9459185945945945	0.15051	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ABCA4::ENSG00000198691.7
gc19_pc.cds::gencode::SLC2A12::ENSG00000146411.5	1	1	1	0.84964		0.15041		1	0	0	gc19_pc.cds::gencode::SLC2A12::ENSG00000146411.5
gc19_pc.cds::gencode::OR11L1::ENSG00000197591.2	1	1	1	0.84975		0.15646		1	0	0	gc19_pc.cds::gencode::OR11L1::ENSG00000197591.2
gc19_pc.cds::gencode::USP53::ENSG00000145390.7	1	1	1	0.84992		0.1501		1	0	0	gc19_pc.cds::gencode::USP53::ENSG00000145390.7
gc19_pc.cds::gencode::CECR2::ENSG00000099954.14	1	1	1	0.85015		0.14998		1	0	0	gc19_pc.cds::gencode::CECR2::ENSG00000099954.14
gc19_pc.cds::gencode::PON1::ENSG00000005421.4	1	1	1	0.85093		0.14996		1	0	0	gc19_pc.cds::gencode::PON1::ENSG00000005421.4
gc19_pc.cds::gencode::HIGD1C::ENSG00000214511.3	1	1	1	0.85161		0.1589		1	0	0	gc19_pc.cds::gencode::HIGD1C::ENSG00000214511.3
gc19_pc.cds::gencode::TANK::ENSG00000136560.9	1	1	1	0.85204		0.14836		1	0	0	gc19_pc.cds::gencode::TANK::ENSG00000136560.9
gc19_pc.cds::gencode::GPR133::ENSG00000111452.8	1	1	1	0.85217		0.14823		1	0	0	gc19_pc.cds::gencode::GPR133::ENSG00000111452.8
gc19_pc.cds::gencode::MZB1::ENSG00000170476.11	1	1	1	0.85237		0.15076		1	0	0	gc19_pc.cds::gencode::MZB1::ENSG00000170476.11
gc19_pc.cds::gencode::PTPRZ1::ENSG00000106278.7	1	1	1	0.85306		0.14703		1	0	0	gc19_pc.cds::gencode::PTPRZ1::ENSG00000106278.7
gc19_pc.cds::gencode::SYT17::ENSG00000103528.12	1	1	1	0.85462		0.14558		1	0	0	gc19_pc.cds::gencode::SYT17::ENSG00000103528.12
gc19_pc.cds::gencode::ZSCAN32::ENSG00000140987.15	2	2	1	0.85561		0.14439		2	0	0	gc19_pc.cds::gencode::ZSCAN32::ENSG00000140987.15
gc19_pc.cds::gencode::IMPAD1::ENSG00000104331.4	1	1	1	0.85703		0.14339		1	0	0	gc19_pc.cds::gencode::IMPAD1::ENSG00000104331.4
gc19_pc.cds::gencode::NOD1::ENSG00000106100.6	1	1	1	0.85771		0.14243		1	0	0	gc19_pc.cds::gencode::NOD1::ENSG00000106100.6
gc19_pc.cds::gencode::RIN1::ENSG00000174791.6	1	1	1	0.85779		0.14223		1	0	0	gc19_pc.cds::gencode::RIN1::ENSG00000174791.6
gc19_pc.cds::gencode::PABPC1L::ENSG00000101104.8	1	1	1	0.85819		0.14257		1	0	0	gc19_pc.cds::gencode::PABPC1L::ENSG00000101104.8
gc19_pc.cds::gencode::BZRAP1::ENSG00000005379.11	2	2	2	0.85866	0.9509890322580644	0.14134	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::BZRAP1::ENSG00000005379.11
gc19_pc.cds::gencode::KLHL1::ENSG00000150361.7	1	1	1	0.85908		0.14153		1	0	0	gc19_pc.cds::gencode::KLHL1::ENSG00000150361.7
gc19_pc.cds::gencode::CPA5::ENSG00000158525.11	1	1	1	0.86064		0.13944		1	0	0	gc19_pc.cds::gencode::CPA5::ENSG00000158525.11
gc19_pc.cds::gencode::OR1A1::ENSG00000172146.1	1	1	1	0.86255		0.13772		1	0	0	gc19_pc.cds::gencode::OR1A1::ENSG00000172146.1
gc19_pc.cds::gencode::SLCO4A1::ENSG00000101187.11	1	1	1	0.86334		0.13729		1	0	0	gc19_pc.cds::gencode::SLCO4A1::ENSG00000101187.11
gc19_pc.cds::gencode::C10orf131::ENSG00000173088.8	1	1	1	0.86357		0.1373		1	0	0	gc19_pc.cds::gencode::C10orf131::ENSG00000173088.8
gc19_pc.cds::gencode::IRX1::ENSG00000170549.3	1	1	1	0.86418		0.13588		1	0	0	gc19_pc.cds::gencode::IRX1::ENSG00000170549.3
gc19_pc.cds::gencode::LRRC2::ENSG00000163827.8	1	1	1	0.86535		0.13479		1	0	0	gc19_pc.cds::gencode::LRRC2::ENSG00000163827.8
gc19_pc.cds::gencode::NEXN::ENSG00000162614.14	1	1	1	0.86651		0.13356		1	0	0	gc19_pc.cds::gencode::NEXN::ENSG00000162614.14
gc19_pc.cds::gencode::SLC4A2::ENSG00000164889.8	1	1	1	0.86674		0.13329		1	0	0	gc19_pc.cds::gencode::SLC4A2::ENSG00000164889.8
gc19_pc.cds::gencode::TMC3::ENSG00000188869.8	1	1	1	0.8692		0.13256		1	0	0	gc19_pc.cds::gencode::TMC3::ENSG00000188869.8
gc19_pc.cds::gencode::MICALCL::ENSG00000133808.4	1	1	1	0.8699		0.13021		1	0	0	gc19_pc.cds::gencode::MICALCL::ENSG00000133808.4
gc19_pc.cds::gencode::CCR4::ENSG00000183813.6	1	1	1	0.87017		0.12996		1	0	0	gc19_pc.cds::gencode::CCR4::ENSG00000183813.6
